fight_key,event,event_date,bout,fighter_a,fighter_b,winner,method,winner_is_a,weight_class,scheduled_seconds,duration_seconds,a_prior_bouts,a_win_rate,a_finish_win_rate,a_ko_win_rate,a_sub_win_rate,a_ko_loss_rate,a_sub_loss_rate,a_kd_for_per15,a_kd_against_per15,a_sig_landed_per_min,a_sig_absorbed_per_min,a_sig_accuracy,a_sig_defense,a_ground_for_per15,a_ground_against_per15,a_td_landed_per15,a_td_attempts_per15,a_td_accuracy,a_td_defense,a_sub_att_per15,a_sub_att_against_per15,a_ctrl_for_per15,a_ctrl_against_per15,a_r3_retention,a_recent5_win_rate,a_recent5_finish_rate,a_recent5_sig_diff_per_min,a_recent5_kd_for_per15,a_recent5_td_landed_per15,a_recent5_sub_att_per15,a_days_since_last,a_age_years,a_height_inches,a_reach_inches,a_southpaw,b_prior_bouts,b_win_rate,b_finish_win_rate,b_ko_win_rate,b_sub_win_rate,b_ko_loss_rate,b_sub_loss_rate,b_kd_for_per15,b_kd_against_per15,b_sig_landed_per_min,b_sig_absorbed_per_min,b_sig_accuracy,b_sig_defense,b_ground_for_per15,b_ground_against_per15,b_td_landed_per15,b_td_attempts_per15,b_td_accuracy,b_td_defense,b_sub_att_per15,b_sub_att_against_per15,b_ctrl_for_per15,b_ctrl_against_per15,b_r3_retention,b_recent5_win_rate,b_recent5_finish_rate,b_recent5_sig_diff_per_min,b_recent5_kd_for_per15,b_recent5_td_landed_per15,b_recent5_sub_att_per15,b_days_since_last,b_age_years,b_height_inches,b_reach_inches,b_southpaw,diff_prior_bouts,diff_win_rate,diff_finish_win_rate,diff_ko_win_rate,diff_sub_win_rate,diff_ko_loss_rate,diff_sub_loss_rate,diff_kd_for_per15,diff_kd_against_per15,diff_sig_landed_per_min,diff_sig_absorbed_per_min,diff_sig_accuracy,diff_sig_defense,diff_ground_for_per15,diff_ground_against_per15,diff_td_landed_per15,diff_td_attempts_per15,diff_td_accuracy,diff_td_defense,diff_sub_att_per15,diff_sub_att_against_per15,diff_ctrl_for_per15,diff_ctrl_against_per15,diff_r3_retention,diff_recent5_win_rate,diff_recent5_finish_rate,diff_recent5_sig_diff_per_min,diff_recent5_kd_for_per15,diff_recent5_td_landed_per15,diff_recent5_sub_att_per15,diff_age_years,diff_height_inches,diff_reach_inches,scheduled_five_round,is_heavyweight,is_womens,same_stance
2026-08-08|Miles Johns vs. Gianni Vazquez,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08T00:00:00+00:00,Miles Johns vs. Gianni Vazquez,Miles Johns,Gianni Vazquez,Miles Johns,KO,1,Featherweight Bout,900,189.0,11.0,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.21154072158890586,0.21154072158890586,3.2506757550828533,2.9756728170172755,0.4308411214953271,0.674884437596302,0.5288518039722646,1.3750146903278881,0.9519332471500763,4.548125514161476,0.20930232558139536,0.7878787878787878,0.0,0.5288518039722646,133.2706546010107,129.78023269479377,1.4925373134328361,0.4,0.0,-0.20177756425654575,0.0,1.513331731924093,0.0,273.0,32.35932291559717,67.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,3.9333333333333336,0.2222222222222222,0.3917525773195877,0.0,14.0,0.0,0.0,,0.625,2.0,0.0,25.0,338.0,,0.0,0.0,-2.3333333333333335,0.0,0.0,2.0,182.0,32.060891051835426,,,0.0,10.0,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.21154072158890586,-0.7884592784110942,1.6506757550828532,-0.9576605163160581,0.2086188992731049,0.28313186027671433,0.5288518039722646,-12.624985309672113,0.9519332471500763,4.548125514161476,,0.16287878787878785,-2.0,0.5288518039722646,108.2706546010107,-208.21976730520623,,0.4,0.0,2.1315557690767877,0.0,1.513331731924093,-2.0,0.298431863761742,,,0.0,0.0,0.0,1.0
2026-08-08|Steven Asplund vs. Guilherme Pat,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08T00:00:00+00:00,Steven Asplund vs. Guilherme Pat,Steven Asplund,Guilherme Pat,Steven Asplund,DEC,1,Heavyweight Bout,900,900.0,2.0,0.5,0.5,0.5,0.0,0.0,0.0,0.6298110566829951,0.0,9.699090272918125,6.634009797060881,0.5133333333333333,0.4968152866242038,1.2596221133659902,0.0,0.0,0.0,,1.0,0.0,0.0,9.447165850244927,48.49545136459062,,0.5,0.5,3.065080475857243,0.6298110566829951,0.0,0.0,147.0,28.0635468216322,77.0,78.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.6999999999999997,2.0333333333333337,0.6183206106870229,0.5196850393700787,0.0,7.0,0.0,0.0,,1.0,0.0,0.0,22.0,495.5,0.9062499999999999,0.5,0.0,0.6666666666666667,0.0,0.0,0.0,126.0,,,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.6298110566829951,-0.5,6.999090272918126,4.600676463727547,-0.10498727735368962,-0.022869752745874883,1.2596221133659902,-7.0,0.0,0.0,,0.0,0.0,0.0,-12.552834149755073,-447.0045486354094,,0.0,0.5,2.3984138091905765,0.6298110566829951,0.0,0.0,,,,0.0,1.0,0.0,0.0
2026-08-15|Charles Johnson vs. Eduardo Chapolin,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Charles Johnson vs. Eduardo Chapolin,Charles Johnson,Eduardo Chapolin,Charles Johnson,SUB,1,Catch Weight Bout,900,696.0,15.0,0.5333333333333333,0.2,0.2,0.0,0.06666666666666667,0.06666666666666667,0.31367081990067086,0.2352531149255032,4.53777119456304,3.87906247277163,0.4979919678714859,0.5532811559301625,3.0582904940315414,1.8820249194040255,0.4705062298510064,2.823037379106038,0.16666666666666666,0.6666666666666667,0.3920885248758386,0.4705062298510064,55.36289971246842,258.22950248322735,1.6353232291988866,0.4,0.2,-0.5319148936170213,0.26595744680851063,0.26595744680851063,0.26595744680851063,49.0,35.595528997857585,69.0,70.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.727530339432022,67.0,67.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867998658425563,2.0,3.0,0.0,0.0,0.0,0.0
2026-08-15|Chidi Njokuani vs. Joel Alvarez,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Chidi Njokuani vs. Joel Alvarez,Chidi Njokuani,Joel Alvarez,Chidi Njokuani,DEC,1,Welterweight Bout,900,900.0,10.0,0.5,0.3,0.3,0.0,0.2,0.1,0.5341246290801187,0.17804154302670622,5.673590504451038,3.905044510385757,0.5997490589711418,0.5721716514954487,6.587537091988131,7.655786350148369,0.0,1.0682492581602374,0.0,0.75,0.17804154302670622,0.35608308605341243,140.29673590504453,248.90207715133533,1.2603301886792453,0.6,0.2,2.899002493765586,0.2805486284289277,0.0,0.0,175.0,37.62158018302908,75.0,80.0,0.0,11.0,0.7272727272727273,0.6363636363636364,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.1768867924528302,0.0,4.528301886792453,3.030660377358491,0.5454545454545454,0.5385996409335727,9.55188679245283,6.898584905660377,0.1768867924528302,0.5306603773584906,0.3333333333333333,0.4642857142857143,1.0613207547169812,0.1768867924528302,97.2877358490566,224.11556603773585,0.8620766488413549,0.8,0.6,2.890541976620616,0.3188097768331562,0.3188097768331562,0.9564293304994685,98.0,33.454485718392576,75.0,77.0,0.0,-1.0,-0.2272727272727273,-0.33636363636363636,-0.06363636363636366,-0.2727272727272727,0.1090909090909091,0.009090909090909094,0.3572378366272885,0.17804154302670622,1.1452886176585855,0.8743841330272661,0.05429451351659642,0.033572010561875976,-2.964349700464699,0.7572014444879915,-0.1768867924528302,0.5375888808017468,-0.3333333333333333,0.2857142857142857,-0.883279211690275,0.17919629360058223,43.009000055987926,24.786511113599488,0.39825353983789036,-0.20000000000000007,-0.39999999999999997,0.00846051714496987,-0.03826114840422851,-0.3188097768331562,-0.9564293304994685,4.167094464636506,0.0,3.0,0.0,0.0,0.0,1.0
2026-08-15|Donte Johnson vs. Eric McConico,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Donte Johnson vs. Eric McConico,Donte Johnson,Eric McConico,Donte Johnson,KO,1,Middleweight Bout,900,98.0,2.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.568093385214008,1.6809338521400778,0.4435483870967742,0.6363636363636364,7.704280155642024,0.0,2.1011673151750974,2.1011673151750974,1.0,0.75,0.7003891050583658,0.0,277.3540856031129,269.6498054474708,,1.0,0.5,0.8871595330739299,0.0,2.1011673151750974,0.7003891050583658,161.0,27.554296118332342,68.0,74.0,1.0,4.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.2716354645001766,2.924761568350406,3.051925114800424,0.46938775510204084,0.45660377358490567,0.0,0.31790886612504415,0.6358177322500883,0.6358177322500883,1.0,0.6896551724137931,0.0,0.31790886612504415,120.80536912751678,299.1522430236666,2.2595169873106835,0.5,0.0,-0.12716354645001765,0.0,0.6358177322500883,0.0,112.0,36.26905412157676,72.0,77.0,1.0,-2.0,0.5,0.5,0.0,0.5,-0.5,0.0,0.0,-1.2716354645001766,-0.35666818313639803,-1.3709912626603462,-0.02583936800526665,0.17975986277873068,7.704280155642024,-0.31790886612504415,1.465349582925009,1.465349582925009,0.0,0.06034482758620685,0.7003891050583658,-0.31790886612504415,156.5487164755961,-29.502437576195803,,0.5,0.5,1.0143230795239475,0.0,1.465349582925009,0.7003891050583658,-8.714758003244416,-4.0,-3.0,0.0,0.0,0.0,1.0
2026-08-15|Edson Barboza vs. Esteban Ribovics,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Edson Barboza vs. Esteban Ribovics,Edson Barboza,Esteban Ribovics,Esteban Ribovics,KO,0,Lightweight Bout,900,392.0,32.0,0.5625,0.28125,0.28125,0.0,0.15625,0.0625,0.6263320429733374,0.3523117741725023,4.139010917315471,4.676612587534253,0.4466347507744297,0.5568743818001978,2.348745161150015,10.608498977860902,0.4306032795441695,0.861206559088339,0.5,0.7307692307692308,0.07829150537166718,0.27402026880083513,57.89656822234788,157.09190552825018,0.8694845436582457,0.4,0.2,-2.342299452511307,0.42846941204475125,0.6427041180671269,0.0,252.0,40.564830215541726,71.0,75.0,0.0,7.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.35321821036106754,0.17660910518053377,7.240973312401884,5.8045525902668755,0.43218552354181305,0.5413953488372093,4.4152276295133435,2.8257456828885403,0.35321821036106754,0.5298273155416012,0.6666666666666666,0.6607142857142857,0.17660910518053377,0.35321821036106754,30.20015698587127,231.88775510204079,2.7146777777777777,0.6,0.2,0.6735436893203883,0.27305825242718446,0.0,0.0,126.0,30.300416846341815,70.0,69.0,0.0,25.0,-0.008928571428571397,0.13839285714285715,0.13839285714285715,0.0,0.15625,-0.08035714285714285,0.2731138326122699,0.17570266899196854,-3.101962395086413,-1.1279400027326227,0.014449227232616657,0.01547903296298847,-2.0664824683633283,7.782753294972363,0.07738506918310195,0.33137924354673776,-0.16666666666666663,0.07005494505494514,-0.09831759980886659,-0.07919794156023241,27.69641123647661,-74.7958495737906,-1.845193234119532,-0.19999999999999996,0.0,-3.015843141831695,0.1554111596175668,0.6427041180671269,0.0,10.26441336919991,1.0,6.0,0.0,0.0,0.0,1.0
2026-08-15|Islam Makhachev vs. Ian Machado Garry,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Islam Makhachev vs. Ian Machado Garry,Islam Makhachev,Ian Machado Garry,Islam Makhachev,DEC,1,UFC Welterweight Title Bout,1500,1500.0,18.0,0.9444444444444444,0.6111111111111112,0.16666666666666666,0.4444444444444444,0.05555555555555555,0.0,0.3026227303295225,0.15131136516476126,2.4462004034969738,1.4475453934095495,0.5843373493975904,0.6198675496688741,8.927370544720914,1.4374579690652318,3.101882985877606,5.522864828513786,0.5616438356164384,0.9130434782608696,0.9835238735709483,0.3026227303295225,460.5917955615333,69.45191661062542,1.0957334848329623,1.0,0.6,0.3755476736907991,0.18777383684539956,2.6288337158355937,0.5633215105361986,273.0,34.80153596583092,70.0,70.0,1.0,11.0,0.9090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.3696857670979667,0.09242144177449167,4.775107825015404,2.8589032655576094,0.5408234473133287,0.5289340101522843,3.0499075785582255,2.4953789279112755,0.9242144177449169,2.9574861367837335,0.3125,0.8,0.3696857670979667,0.0,104.43622920517561,169.03881700554527,1.7086937316182715,0.8,0.0,1.0842105263157893,0.0,1.105263157894737,0.631578947368421,266.0,28.74254775936535,75.0,74.0,0.0,7.0,0.03535353535353536,0.33838383838383845,-0.10606060606060605,0.4444444444444444,0.05555555555555555,0.0,-0.06706303676844416,0.05888992339026959,-2.32890742151843,-1.41135787214806,0.04351390208426176,0.09093353951658989,5.877462966162688,-1.0579209588460436,2.177668568132689,2.5653786917300523,0.24914383561643838,0.11304347826086958,0.6138381064729816,0.3026227303295225,356.15556635635767,-99.58690039491985,-0.6129602467853092,0.19999999999999996,0.6,-0.7086628526249902,0.18777383684539956,1.5235705579408567,-0.0682574368322224,6.058988206465571,-5.0,-4.0,1.0,0.0,0.0,0.0
2026-08-15|Jalin Turner vs. Kaue Fernandes,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Jalin Turner vs. Kaue Fernandes,Jalin Turner,Kaue Fernandes,Jalin Turner,KO,1,Lightweight Bout,900,39.0,14.0,0.5714285714285714,0.5714285714285714,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,1.4283195203667785,0.31740433785928407,5.406453888203139,4.348439428672192,0.48344370860927155,0.4077809798270894,13.648386527949215,9.522130135778523,0.6348086757185681,1.2696173514371363,0.5,0.75,1.1109151825074943,0.6348086757185681,128.86616117086933,221.70692999470992,0.6308809780654442,0.4,0.4,-0.03136434918975431,1.8818609513852587,0.47046523784631467,0.0,252.0,31.24499476375285,75.0,77.0,1.0,4.0,0.75,0.5,0.5,0.0,0.0,0.0,1.5748031496062993,0.0,4.278215223097113,1.4173228346456692,0.5544217687074829,0.625,7.874015748031496,1.5748031496062993,1.1811023622047243,1.1811023622047243,1.0,0.7692307692307692,0.0,0.0,83.46456692913385,205.90551181102362,0.5838709677419355,0.75,0.5,2.8608923884514432,1.5748031496062993,1.1811023622047243,0.0,343.0,31.414744998186137,69.0,73.0,0.0,10.0,-0.1785714285714286,0.0714285714285714,-0.14285714285714285,0.21428571428571427,0.14285714285714285,0.07142857142857142,-0.14648362923952085,0.31740433785928407,1.1282386651060268,2.9311165940265225,-0.07097806009821139,-0.21721902017291062,5.774370779917719,7.947326986172224,-0.5462936864861562,0.08851498923241197,-0.5,-0.019230769230769162,1.1109151825074943,0.6348086757185681,45.40159424173548,15.801418183686309,0.04701001032350871,-0.35,-0.09999999999999998,-2.8922567376411976,0.30705780177895936,-0.7106371243584096,0.0,-0.16975023443328752,6.0,4.0,0.0,0.0,0.0,0.0
2026-08-15|Jeremiah Wells vs. Myktybek Orolbai,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Jeremiah Wells vs. Myktybek Orolbai,Jeremiah Wells,Myktybek Orolbai,Jeremiah Wells,SUB,1,Welterweight Bout,900,684.0,7.0,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.4377431906614786,0.4377431906614786,2.3492217898832686,1.284046692607004,0.46,0.48235294117647054,15.539883268482491,1.9698443579766538,3.0642023346303504,6.566147859922179,0.4666666666666667,0.5,1.3132295719844358,0.4377431906614786,477.57782101167317,123.88132295719845,0.9267326732673267,0.6,0.2,0.9075342465753424,0.2568493150684931,3.3390410958904106,1.2842465753424657,287.0,39.79274043957097,69.0,74.0,0.0,6.0,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.48740861088545895,0.24370430544272947,2.778229082047116,2.6969943135662064,0.5,0.5103244837758112,12.428919577579203,6.092607636068237,8.773354995938261,14.8659626320065,0.5901639344262295,0.4,0.48740861088545895,0.0,482.2908204711616,82.6157595450853,0.752125,0.8,0.4,0.21012416427889208,0.5730659025787965,8.30945558739255,0.28653295128939826,154.0,28.50982566377133,70.0,74.0,0.0,1.0,-0.11904761904761907,-0.07142857142857145,0.11904761904761904,-0.19047619047619047,0.0,0.14285714285714285,-0.04966542022398035,0.19403888521874912,-0.42900729216384725,-1.4129476209592025,-0.03999999999999998,-0.02797154259934065,3.1109636909032883,-4.1227632780915835,-5.709152661307911,-8.299814772084321,-0.12349726775956282,0.09999999999999998,0.8258209610989768,0.4377431906614786,-4.712999459488458,41.26556341211315,0.17460767326732662,-0.20000000000000007,-0.2,0.6974100822964504,-0.3162165875103034,-4.97041449150214,0.9977136240530674,11.28291477579964,-1.0,0.0,0.0,0.0,0.0,0.0
2026-08-15|Mackenzie Dern vs. Gillian Robertson,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Mackenzie Dern vs. Gillian Robertson,Mackenzie Dern,Gillian Robertson,Mackenzie Dern,DEC,1,UFC Women's Strawweight Title Bout,1500,1500.0,16.0,0.6875,0.3125,0.0,0.3125,0.0625,0.0,0.1322945759223872,0.3968837277671616,3.466117889166544,3.933558724092312,0.41609317098994175,0.5196553581044696,8.863736586799941,2.57974423048655,0.9260620314567103,5.027193885050712,0.18421052631578946,0.3793103448275862,1.0583566073790975,0.1322945759223872,252.7487872997207,168.67558430104367,1.0033338643775538,0.6,0.2,0.03837134939245363,0.0,1.151140481773609,0.19185674696226818,294.0,33.394251764238824,64.0,63.0,0.0,20.0,0.7,0.5,0.15,0.35,0.05,0.05,0.0,0.0,2.711864406779661,2.8571428571428568,0.48484848484848486,0.5603576751117735,18.813559322033896,9.297820823244553,2.7602905569007263,6.75544794188862,0.40860215053763443,0.38888888888888884,0.8716707021791767,0.3631961259079903,447.1670702179177,131.1138014527845,1.1713099895048185,1.0,0.4,0.978170765404808,0.0,3.481624758220503,0.7460624481901078,154.0,31.247732670759838,65.0,63.0,0.0,-4.0,-0.012499999999999956,-0.1875,-0.15,-0.03749999999999998,0.012499999999999997,-0.05,0.1322945759223872,0.3968837277671616,0.7542534823868832,1.0764158669494552,-0.06875531385854311,-0.04070231700730387,-9.949822735233955,-6.718076592758003,-1.834228525444016,-1.7282540568379074,-0.22439162422184497,-0.009578544061302652,0.1866859051999208,-0.23090154998560308,-194.41828291819698,37.561782848259185,-0.16797612512726467,-0.4,-0.2,-0.9397994160123543,0.0,-2.330484276446894,-0.5542057012278396,2.146519093478986,-1.0,0.0,1.0,0.0,1.0,1.0
2026-08-15|Mansur Abdul-Malik vs. Dustin Stoltzfus,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Mansur Abdul-Malik vs. Dustin Stoltzfus,Mansur Abdul-Malik,Dustin Stoltzfus,Dustin Stoltzfus,SUB,0,Middleweight Bout,900,565.0,4.0,0.75,0.75,0.5,0.25,0.25,0.0,0.5784061696658097,1.1568123393316194,2.9305912596401025,4.93573264781491,0.44970414201183434,0.39906103286384975,19.665809768637533,1.1568123393316194,2.892030848329049,6.940874035989717,0.4166666666666667,0.9,0.5784061696658097,0.0,168.31619537275063,140.55269922879177,,0.75,0.75,-2.005141388174807,0.5784061696658097,2.892030848329049,0.5784061696658097,140.0,28.854801946651882,74.0,80.0,0.0,10.0,0.3,0.2,0.1,0.1,0.2,0.2,0.28938906752411575,0.4340836012861736,3.279742765273312,3.2508038585209,0.44328552803129073,0.47670807453416153,4.340836012861737,3.472668810289389,2.02572347266881,5.643086816720257,0.358974358974359,0.5,1.012861736334405,0.7234726688102894,249.16398713826365,156.41479099678457,0.6853278089203023,0.4,0.4,0.536266758336198,0.6187693365417669,2.4750773461670676,1.8563080096253006,336.0,34.749515732698136,72.0,75.0,0.0,-6.0,0.45,0.55,0.4,0.15,0.04999999999999999,-0.2,0.28901710214169396,0.7227287380454458,-0.3491515056332095,1.68492878929401,0.006418613980543608,-0.07764704167031178,15.324973755775797,-2.31585647095777,0.8663073756602389,1.29778721926946,0.05769230769230771,0.4,-0.4344555666685953,-0.7234726688102894,-80.84779176551302,-15.862091767992808,,0.35,0.35,-2.5414081465110048,-0.0403631668759572,0.41695350216198124,-1.2779018399594908,-5.894713786046253,2.0,5.0,0.0,0.0,0.0,1.0
2026-08-15|Neil Magny vs. Ramiz Brahimaj,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Neil Magny vs. Ramiz Brahimaj,Neil Magny,Ramiz Brahimaj,Neil Magny,KO,1,Welterweight Bout,900,500.0,37.0,0.6486486486486487,0.2702702702702703,0.1891891891891892,0.08108108108108109,0.10810810810810811,0.16216216216216217,0.06774812751703112,0.3726147013436712,3.4009560013549622,2.4389325906131205,0.4688667496886675,0.5178571428571428,11.957544506755994,6.910309006737175,2.1679400805449958,5.453724265121006,0.39751552795031053,0.5535714285714286,0.27099251006812447,0.4064887651021868,192.33693402085137,288.33603071248444,2.050077687593802,0.4,0.4,0.0,0.0,2.112676056338028,0.4225352112676056,245.0,39.03434019863515,75.0,80.0,0.0,9.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.19942388654996676,0.19942388654996676,2.286727232439619,3.2705517394194548,0.48725212464589235,0.47096774193548385,1.3959672058497674,1.595391092399734,1.9942388654996674,5.783292709949037,0.3448275862068966,0.4482758620689655,1.595391092399734,0.19942388654996676,171.90339020607135,371.7261245291381,0.46104433201207395,0.6,0.6,-0.5277246653919695,0.3441682600382409,2.0650095602294454,1.0325047801147227,175.0,33.741965954126364,70.0,72.0,0.0,28.0,0.0930930930930931,-0.2852852852852853,0.0780780780780781,-0.36336336336336333,-0.003003003003002991,0.16216216216216217,-0.13167575903293566,0.17319081479370443,1.1142287689153432,-0.8316191488063343,-0.018385374957224865,0.04688940092165894,10.561577300906226,5.314917914337441,0.17370121504532832,-0.3295684448280305,0.05268794174341396,0.10529556650246308,-1.3243985823316096,0.20706487855222003,20.433543814780023,-83.39009381665363,1.5890333555817278,-0.19999999999999996,-0.19999999999999996,0.5277246653919695,-0.3441682600382409,0.047666496108582646,-0.6099695688471171,5.292374244508785,5.0,8.0,0.0,0.0,0.0,1.0
2026-08-15|Rafael Tobias vs. Lucas Fernando,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Rafael Tobias vs. Lucas Fernando,Rafael Tobias,Lucas Fernando,Lucas Fernando,KO,0,Light Heavyweight Bout,900,670.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.2666666666666675,0.38613861386138615,0.3426573426573427,9.0,8.0,2.0,8.0,0.25,1.0,1.0,0.0,151.0,88.0,,0.0,0.0,-3.6666666666666665,0.0,2.0,1.0,161.0,23.40636700274475,74.0,74.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.594036838538777,75.0,80.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.187669835794026,-1.0,-6.0,0.0,0.0,0.0,0.0
2026-08-15|Vicente Luque vs. Tresean Gore,UFC 330: Makhachev vs. Machado Garry,2026-08-15T00:00:00+00:00,Vicente Luque vs. Tresean Gore,Vicente Luque,Tresean Gore,Tresean Gore,DEC,0,Middleweight Bout,900,900.0,25.0,0.68,0.6,0.32,0.28,0.08,0.04,0.69713400464756,0.2535032744172946,4.795436941060489,5.243292725864376,0.5089686098654709,0.515990639625585,4.436307302302654,6.527709316245335,0.887261460460531,1.8378987395253856,0.4827586206896552,0.5967741935483871,0.69713400464756,0.3168790930216182,129.98380395746779,174.66375607351594,1.0159710148243046,0.4,0.4,-3.1747572815533984,0.4368932038834951,0.0,0.8737864077669902,126.0,34.716660848614275,71.0,75.0,0.0,7.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.9561752988047808,3.410358565737052,6.99601593625498,0.49767441860465117,0.4067567567567567,2.6294820717131477,4.063745019920319,1.9123505976095616,2.6294820717131477,0.7272727272727273,0.8387096774193549,0.9561752988047808,0.0,130.0398406374502,163.5059760956175,1.2590792107520732,0.6,0.6,-3.7115749525616697,0.0,2.049335863377609,1.0246679316888045,133.0,32.15124198306604,72.0,75.0,0.0,18.0,0.2514285714285715,0.17142857142857143,0.32,-0.14857142857142852,-0.20571428571428568,0.04,0.69713400464756,-0.7026720243874862,1.3850783753234368,-1.752723210390604,0.011294191260819708,0.10923388286882829,1.8068252305895065,2.463964296325016,-1.0250891371490307,-0.7915833321877621,-0.2445141065830721,-0.24193548387096775,-0.25904129415722077,0.3168790930216182,-0.05603667998241235,11.157779977898429,-0.24310819592776856,-0.19999999999999996,-0.19999999999999996,0.5368176710082713,0.4368932038834951,-2.049335863377609,-0.1508815239218143,2.5654188655482315,-1.0,0.0,0.0,0.0,0.0,0.0
2026-08-22|Anthony Hernandez vs. Gregory Rodrigues,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Anthony Hernandez vs. Gregory Rodrigues,Anthony Hernandez,Gregory Rodrigues,Gregory Rodrigues,DEC,0,Middleweight Bout,1500,1500.0,12.0,0.75,0.5833333333333334,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.2188449848024316,4.522796352583586,3.1003039513677813,0.6066536203522505,0.5092378752886836,26.370820668693007,2.1884498480243164,5.908814589665653,12.25531914893617,0.48214285714285715,0.6818181818181819,1.641337386018237,0.5471124620060791,471.063829787234,102.85714285714285,1.3355914522147059,0.8,0.6,1.8844717768504282,0.0,5.139468482319351,0.5930155941137711,182.0,32.843932455834135,72.0,75.0,0.0,13.0,0.7692307692307693,0.5384615384615384,0.5384615384615384,0.0,0.15384615384615385,0.0,1.0318142734307825,0.38693035253654345,5.520206362854686,4.72055030094583,0.5148356054530874,0.5085049239033124,4.772141014617369,1.289767841788478,1.934651762682717,5.417024935511607,0.35714285714285715,0.75,0.38693035253654345,0.0,168.18572656921754,62.553740326741185,1.1749839228295822,0.8,0.4,0.7186791842020072,1.165425704111363,1.165425704111363,0.29135642602784073,168.0,34.51131782309014,75.0,75.0,0.0,-1.0,-0.019230769230769273,0.044871794871794934,-0.3717948717948718,0.4166666666666667,0.012820512820512803,0.08333333333333333,-1.0318142734307825,-0.16808536773411184,-0.9974100102710999,-1.620246349578049,0.09181801489916308,0.0007329513853712166,21.59867965407564,0.8986820062358385,3.9741628269829357,6.838294213424563,0.125,-0.06818181818181812,1.2544070334816935,0.5471124620060791,302.87810321801646,40.30340253040166,0.16060752938512368,0.0,0.19999999999999996,1.1657925926484212,-1.165425704111363,3.9740427782079877,0.3016591680859304,-1.6673853672560028,-3.0,0.0,1.0,0.0,0.0,1.0
2026-08-22|Anthony Wint vs. Terrance Chatman,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Anthony Wint vs. Terrance Chatman,Anthony Wint,Terrance Chatman,Anthony Wint,SUB,1,Heavyweight Bout,900,269.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.938349178970135,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0
